date,Open,High,Low,Weekday,Close
2011-11-25,1.5494,1.5517,1.5421,Friday,1.5432
2011-11-24,1.5521,1.5565,1.5483,Thursday,1.5492
2011-11-23,1.5631,1.5654,1.5493,Wednesday,1.5523
2011-11-22,1.5639,1.5691,1.5581,Tuesday,1.5631
2011-11-21,1.5786,1.5798,1.5611,Monday,1.5638
2011-11-18,1.5744,1.5887,1.5738,Friday,1.5799
2011-11-17,1.5727,1.581,1.5689,Thursday,1.5753
2011-11-16,1.5818,1.5827,1.572,Wednesday,1.5732
2011-11-15,1.5908,1.5931,1.5797,Tuesday,1.5819
2011-11-14,1.6086,1.6088,1.5879,Monday,1.5907
2011-11-11,1.5931,1.6092,1.5893,Friday,1.6061
2011-11-10,1.5912,1.5984,1.5865,Thursday,1.5932
2011-11-09,1.6087,1.6119,1.5903,Wednesday,1.5922
2011-11-08,1.6054,1.6129,1.6024,Tuesday,1.6088
2011-11-07,1.6067,1.6078,1.5978,Monday,1.6059
2011-11-04,1.6033,1.6063,1.5944,Friday,1.6031
2011-11-03,1.5948,1.6061,1.5874,Thursday,1.6032
2011-11-02,1.5947,1.6047,1.5914,Wednesday,1.5948
2011-11-01,1.6072,1.6133,1.5889,Tuesday,1.5947
2011-10-31,1.6128,1.6161,1.5963,Monday,1.608
2011-10-28,1.6098,1.6151,1.607,Friday,1.613
2011-10-27,1.5959,1.614,1.5952,Thursday,1.6099
2011-10-26,1.6002,1.6041,1.5889,Wednesday,1.5957
2011-10-25,1.5992,1.6037,1.5955,Tuesday,1.6002
2011-10-24,1.5942,1.6007,1.5899,Monday,1.5992
2011-10-21,1.5787,1.5973,1.5753,Friday,1.5947
2011-10-20,1.5768,1.5803,1.5681,Thursday,1.5785
2011-10-19,1.5701,1.5846,1.5696,Wednesday,1.5768
2011-10-18,1.5744,1.5821,1.563,Tuesday,1.5702
2011-10-17,1.5821,1.5847,1.5728,Monday,1.5743
2011-10-14,1.5759,1.5851,1.5719,Friday,1.5821
2011-10-13,1.5745,1.5784,1.5664,Thursday,1.5761
2011-10-12,1.5587,1.5797,1.5541,Wednesday,1.5743
2011-10-11,1.5654,1.5664,1.5572,Tuesday,1.559
2011-10-10,1.5553,1.5688,1.5525,Monday,1.5656
2011-10-07,1.5433,1.5645,1.542,Friday,1.5557
2011-10-06,1.5462,1.5501,1.5272,Thursday,1.5433
2011-10-05,1.5476,1.5491,1.5391,Wednesday,1.5465
2011-10-04,1.5436,1.5495,1.5339,Tuesday,1.5474
2011-10-03,1.5582,1.5649,1.5419,Monday,1.5432
2011-09-30,1.5605,1.5664,1.5531,Friday,1.5583
2011-09-29,1.5567,1.5715,1.554,Thursday,1.5601
2011-09-28,1.5628,1.5677,1.5561,Wednesday,1.5564
2011-09-27,1.5551,1.5705,1.5525,Tuesday,1.5633
2011-09-26,1.5476,1.557,1.543,Monday,1.5551
2011-09-23,1.5343,1.5491,1.5339,Friday,1.5463
2011-09-22,1.5508,1.5516,1.5326,Thursday,1.5338
2011-09-21,1.5734,1.5741,1.5484,Wednesday,1.5508
2011-09-20,1.5691,1.5747,1.5653,Tuesday,1.5737
2011-09-19,1.5717,1.5755,1.5631,Monday,1.5691
2011-09-16,1.5794,1.5841,1.5743,Friday,1.5786
2011-09-15,1.5758,1.5868,1.5728,Thursday,1.5795
2011-09-14,1.5777,1.5813,1.5704,Wednesday,1.5764
2011-09-13,1.5856,1.5869,1.576,Tuesday,1.5779
2011-09-12,1.5831,1.5885,1.5772,Monday,1.5856
2011-09-09,1.596,1.5991,1.5842,Friday,1.588
2011-09-08,1.5981,1.6082,1.5914,Thursday,1.5961
2011-09-07,1.5936,1.6039,1.5918,Wednesday,1.5982
2011-09-06,1.6107,1.62,1.592,Tuesday,1.5941
2011-09-05,1.6151,1.6185,1.606,Monday,1.6111
2011-09-02,1.6178,1.6253,1.6171,Friday,1.6218
2011-09-01,1.6238,1.6261,1.613,Thursday,1.6179
2011-08-31,1.6301,1.6333,1.623,Wednesday,1.6255
2011-08-30,1.6411,1.6419,1.6253,Tuesday,1.6302
2011-08-29,1.6346,1.6453,1.6338,Monday,1.6412
2011-08-26,1.6283,1.6379,1.6206,Friday,1.6367
2011-08-25,1.636,1.6397,1.626,Thursday,1.6279
2011-08-24,1.649,1.6533,1.6356,Wednesday,1.6358
2011-08-23,1.6459,1.6571,1.6452,Tuesday,1.6491
2011-08-22,1.6479,1.652,1.6433,Monday,1.646
2011-08-19,1.6501,1.6617,1.6443,Friday,1.6463
2011-08-18,1.6538,1.6554,1.6419,Thursday,1.6503
2011-08-17,1.6448,1.659,1.6352,Wednesday,1.6538
2011-08-16,1.6383,1.6476,1.6321,Tuesday,1.6447
2011-08-15,1.6284,1.6409,1.6255,Monday,1.6384
2011-08-12,1.6236,1.6312,1.6165,Friday,1.6274
2011-08-11,1.6124,1.6242,1.6109,Thursday,1.6236
2011-08-10,1.6327,1.633,1.612,Wednesday,1.6129
2011-08-09,1.6313,1.641,1.6174,Tuesday,1.6329
2011-08-08,1.6453,1.6471,1.6295,Monday,1.6312
2011-08-05,1.6255,1.6396,1.6227,Friday,1.6391
2011-08-04,1.6436,1.6438,1.6243,Thursday,1.6256
2011-08-03,1.6285,1.644,1.6249,Wednesday,1.6436
2011-08-02,1.6304,1.6328,1.6222,Tuesday,1.6284
2011-08-01,1.6394,1.6474,1.6236,Monday,1.6306
2011-07-29,1.6369,1.647,1.6259,Friday,1.6423
2011-07-28,1.6324,1.6383,1.6292,Thursday,1.637
2011-07-27,1.6416,1.6438,1.631,Wednesday,1.6329
2011-07-26,1.6284,1.6428,1.6263,Tuesday,1.6419
2011-07-25,1.6331,1.6331,1.626,Monday,1.6282
2011-07-22,1.6311,1.6327,1.6262,Friday,1.63
2011-07-21,1.6151,1.6339,1.6119,Thursday,1.6314
2011-07-20,1.6123,1.6166,1.6067,Wednesday,1.6152
2011-07-19,1.6048,1.6177,1.6045,Tuesday,1.6122
2011-07-18,1.6122,1.6133,1.6004,Monday,1.6046
2011-07-15,1.6139,1.6175,1.6074,Friday,1.6128
2011-07-14,1.6163,1.6192,1.6093,Thursday,1.6141
2011-07-13,1.5937,1.6172,1.5908,Wednesday,1.6167
2011-07-12,1.5906,1.5948,1.578,Tuesday,1.5934
2011-07-11,1.6029,1.6041,1.5879,Monday,1.591
2011-07-08,1.597,1.6077,1.593,Friday,1.6052
2011-07-07,1.6004,1.6017,1.5944,Thursday,1.5967
2011-07-06,1.6064,1.609,1.5946,Wednesday,1.6003
2011-07-05,1.6089,1.6127,1.5989,Tuesday,1.6063
2011-07-04,1.6059,1.6139,1.6052,Monday,1.6088
2011-07-01,1.6018,1.6095,1.5986,Friday,1.6074
2011-06-30,1.606,1.6118,1.5971,Thursday,1.6041
2011-06-29,1.5995,1.6074,1.5967,Wednesday,1.6061
2011-06-28,1.5985,1.6043,1.5908,Tuesday,1.5995
2011-06-27,1.5963,1.6011,1.5911,Monday,1.5986
2011-06-24,1.6019,1.6047,1.5947,Friday,1.5957
2011-06-23,1.6064,1.6067,1.5934,Thursday,1.6018
2011-06-22,1.6237,1.6262,1.6057,Wednesday,1.6066
2011-06-21,1.6201,1.6253,1.6163,Tuesday,1.6239
2011-06-20,1.6163,1.6234,1.6105,Monday,1.6203
2011-06-17,1.6167,1.6199,1.609,Friday,1.6196
2011-06-16,1.6178,1.6225,1.6077,Thursday,1.6168
2011-06-15,1.6374,1.6383,1.6166,Wednesday,1.6177
2011-06-14,1.6372,1.6441,1.6353,Tuesday,1.6375
2011-06-13,1.6234,1.6389,1.6213,Monday,1.6374
2011-06-10,1.6368,1.6382,1.6216,Friday,1.6226
2011-06-09,1.6391,1.6465,1.6354,Thursday,1.6367
2011-06-08,1.644,1.6446,1.6344,Wednesday,1.6393
2011-06-07,1.6354,1.6469,1.6322,Tuesday,1.6438
2011-06-06,1.6421,1.646,1.6338,Monday,1.6357
2011-06-03,1.6365,1.6437,1.6283,Friday,1.6426
2011-06-02,1.632,1.6418,1.6302,Thursday,1.6365
2011-06-01,1.6459,1.6495,1.6318,Wednesday,1.6323
2011-05-31,1.6472,1.6547,1.6421,Tuesday,1.645
2011-05-30,1.648,1.6512,1.6445,Monday,1.6474
2011-05-27,1.6385,1.6514,1.6375,Friday,1.6506
2011-05-26,1.627,1.6407,1.6269,Thursday,1.6384
2011-05-25,1.618,1.6293,1.6128,Wednesday,1.6272
2011-05-24,1.6117,1.6201,1.6055,Tuesday,1.6178
2011-05-23,1.6221,1.6233,1.6083,Monday,1.6115
2011-05-20,1.6223,1.6304,1.6163,Friday,1.6232
2011-05-19,1.6169,1.6242,1.6126,Thursday,1.6226
2011-05-18,1.6246,1.6288,1.6101,Wednesday,1.6168
2011-05-17,1.6196,1.6303,1.6172,Tuesday,1.6246
2011-05-16,1.6175,1.6254,1.6156,Monday,1.6198
2011-05-13,1.6287,1.6308,1.6143,Friday,1.6198
2011-05-12,1.6353,1.638,1.6231,Thursday,1.6286
2011-05-11,1.6367,1.6517,1.6318,Wednesday,1.6354
2011-05-10,1.6393,1.6421,1.6313,Tuesday,1.6369
2011-05-09,1.6375,1.6407,1.6266,Monday,1.6393
2011-05-06,1.6382,1.6463,1.6351,Friday,1.6368
2011-05-05,1.6491,1.6543,1.6355,Thursday,1.6383
2011-05-04,1.6479,1.6574,1.6448,Wednesday,1.649
2011-05-03,1.6648,1.666,1.6461,Tuesday,1.648
2011-05-02,1.6709,1.6739,1.6633,Monday,1.6649
2011-04-29,1.6635,1.6721,1.662,Friday,1.6708
2011-04-28,1.6623,1.6745,1.6617,Thursday,1.6637
2011-04-27,1.6482,1.6636,1.6431,Wednesday,1.6623
2011-04-26,1.6496,1.6532,1.6428,Tuesday,1.6483
2011-04-25,1.6517,1.6554,1.6466,Monday,1.6495
2011-04-22,1.6513,1.6569,1.6499,Friday,1.6501
2011-04-21,1.64,1.6599,1.6383,Thursday,1.6514
2011-04-20,1.6315,1.6425,1.6306,Wednesday,1.6398
2011-04-19,1.6268,1.6337,1.6227,Tuesday,1.6315
2011-04-18,1.6318,1.6328,1.6163,Monday,1.6268
2011-04-15,1.6344,1.6373,1.6288,Friday,1.6317
2011-04-14,1.6265,1.6384,1.6251,Thursday,1.6349
2011-04-13,1.6255,1.6308,1.6232,Wednesday,1.6265
2011-04-12,1.6347,1.6348,1.6223,Tuesday,1.6255
2011-04-11,1.6377,1.6426,1.6309,Monday,1.6343
2011-04-08,1.6318,1.6427,1.6312,Friday,1.638
2011-04-07,1.6325,1.6347,1.6259,Thursday,1.6318
2011-04-06,1.6298,1.6363,1.6254,Wednesday,1.6327
2011-04-05,1.6125,1.6299,1.6088,Tuesday,1.6297
2011-04-04,1.6101,1.6176,1.6101,Monday,1.6127
2011-04-01,1.6039,1.6132,1.5969,Friday,1.611
2011-03-31,1.6076,1.615,1.6012,Thursday,1.6039
2011-03-30,1.6004,1.6083,1.5976,Wednesday,1.6076
2011-03-29,1.5989,1.6042,1.5939,Tuesday,1.6003
2011-03-28,1.6007,1.6037,1.5933,Monday,1.5991
2011-03-25,1.6116,1.6141,1.6004,Friday,1.6041
2011-03-24,1.6242,1.6267,1.6087,Thursday,1.6118
2011-03-23,1.6372,1.6385,1.6214,Wednesday,1.6238
2011-03-22,1.63,1.64,1.629,Tuesday,1.6371
2011-03-21,1.6218,1.6327,1.6201,Monday,1.63
2011-03-18,1.6142,1.6255,1.6056,Friday,1.623
2011-03-17,1.5987,1.617,1.5979,Thursday,1.6141
2011-03-16,1.6079,1.6131,1.598,Wednesday,1.5988
2011-03-15,1.6171,1.6185,1.5974,Tuesday,1.608
2011-03-14,1.6088,1.6199,1.6024,Monday,1.617
2011-03-11,1.6058,1.6087,1.5973,Friday,1.6077
2011-03-10,1.6198,1.6213,1.6034,Thursday,1.6059
2011-03-09,1.6159,1.6243,1.6136,Wednesday,1.6199
2011-03-08,1.62,1.6208,1.6121,Tuesday,1.616
2011-03-07,1.6273,1.6341,1.6179,Monday,1.6199
2011-03-04,1.6275,1.6305,1.6231,Friday,1.6267
2011-03-03,1.6322,1.6334,1.6249,Thursday,1.6275
2011-03-02,1.626,1.6343,1.6212,Wednesday,1.6325
2011-03-01,1.6291,1.6329,1.6248,Tuesday,1.6258
2011-02-28,1.6108,1.6276,1.6069,Monday,1.6255
2011-02-25,1.6136,1.616,1.6026,Friday,1.6114
2011-02-24,1.621,1.6254,1.608,Thursday,1.6135
2011-02-23,1.6136,1.6274,1.6128,Wednesday,1.6209
2011-02-22,1.6222,1.6229,1.6096,Tuesday,1.6136
2011-02-21,1.6254,1.626,1.62,Monday,1.6221
2011-02-18,1.6172,1.6263,1.6144,Friday,1.6251
2011-02-17,1.6095,1.6187,1.6071,Thursday,1.6172
2011-02-16,1.6125,1.6185,1.5982,Wednesday,1.6093
2011-02-15,1.6035,1.6171,1.6005,Tuesday,1.6122
2011-02-14,1.5985,1.6077,1.5977,Monday,1.6036
2011-02-11,1.6097,1.6114,1.5958,Friday,1.6003
2011-02-10,1.6104,1.6137,1.601,Thursday,1.6097
2011-02-09,1.6065,1.6124,1.6029,Wednesday,1.6103
2011-02-08,1.6109,1.6163,1.6024,Tuesday,1.6066
2011-02-07,1.6095,1.6185,1.6087,Monday,1.611
2011-02-04,1.6138,1.6172,1.6034,Friday,1.6108
2011-02-03,1.6188,1.6277,1.6118,Thursday,1.6137
2011-02-02,1.6143,1.623,1.6124,Wednesday,1.6187
2011-02-01,1.6015,1.6164,1.6005,Tuesday,1.6144
2011-01-31,1.5845,1.6048,1.5819,Monday,1.6011
2011-01-28,1.5923,1.5967,1.5822,Friday,1.5858
2011-01-27,1.593,1.5991,1.5876,Thursday,1.5926
2011-01-26,1.5814,1.5936,1.5766,Wednesday,1.5928
2011-01-25,1.5984,1.6017,1.5746,Tuesday,1.5816
2011-01-24,1.6002,1.6014,1.5916,Monday,1.5985
2011-01-21,1.5894,1.6017,1.5862,Friday,1.5998
2011-01-20,1.5969,1.601,1.5836,Thursday,1.5897
2011-01-19,1.5959,1.6038,1.5941,Wednesday,1.5993
2011-01-18,1.5885,1.6059,1.5873,Tuesday,1.5958
2011-01-17,1.5861,1.5955,1.5831,Monday,1.5887
2011-01-14,1.5835,1.5889,1.5809,Friday,1.5867
2011-01-13,1.5759,1.5883,1.5715,Thursday,1.5835
2011-01-12,1.5597,1.5781,1.558,Wednesday,1.5765
2011-01-11,1.557,1.5639,1.5508,Tuesday,1.5597
2011-01-10,1.552,1.5602,1.5471,Monday,1.5568
2011-01-07,1.5467,1.5578,1.5404,Friday,1.5544
2011-01-06,1.5514,1.5563,1.5446,Thursday,1.5466
2011-01-05,1.5583,1.5627,1.5447,Wednesday,1.5512
2011-01-04,1.5486,1.5645,1.545,Tuesday,1.5581
2011-01-03,1.5534,1.5609,1.5429,Monday,1.5487
2010-12-31,1.5422,1.5664,1.542,Friday,1.5608
