Open,High,Low,Weekday,Close
1.4266,1.431,1.422,Monday,1.4239
1.3104,1.3145,1.308,Tuesday,1.3101
1.3115,1.3167,1.3065,Tuesday,1.3071
1.8525,1.8622,1.8472,Friday,1.8585
1.5707,1.577,1.5673,Thursday,1.5748
1.2626,1.271,1.2587,Wednesday,1.2673
1.7436,1.7552,1.7411,Thursday,1.7514
1.7601,1.7744,1.7538,Friday,1.7658
2.0425,2.0436,2.0294,Tuesday,2.0324
1.1861,1.1942,1.1829,Wednesday,1.1913
1.5337,1.5499,1.5324,Wednesday,1.5428
1.5758,1.5868,1.5728,Thursday,1.5795
1.2971,1.3027,1.2933,Tuesday,1.3017
1.7803,1.7833,1.7589,Friday,1.7617
1.3354,1.3359,1.3241,Thursday,1.3271
1.622,1.6236,1.6161,Thursday,1.6214
1.2511,1.253,1.2459,Tuesday,1.2488
1.4227,1.4347,1.4195,Tuesday,1.4265
1.3423,1.3427,1.3318,Wednesday,1.3336
1.1187,1.1335,1.1084,Monday,1.1318
1.8423,1.8455,1.8314,Tuesday,1.8343
1.2941,1.2995,1.2903,Friday,1.2948
1.5691,1.5726,1.5637,Thursday,1.5668
1.3096,1.3097,1.2865,Tuesday,1.2904
1.8747,1.8876,1.8676,Monday,1.8864
1.6399,1.6486,1.6392,Tuesday,1.6447
1.4728,1.4847,1.4649,Friday,1.4841
2.0514,2.0616,2.0418,Thursday,2.0451
1.5758,1.5783,1.5673,Monday,1.5691
1.3751,1.3808,1.3741,Tuesday,1.3756
1.5083,1.5177,1.5067,Friday,1.5114
1.823,1.8263,1.8183,Tuesday,1.8215
1.748,1.7595,1.7438,Thursday,1.7572
1.3166,1.317,1.308,Monday,1.3092
1.3948,1.4017,1.3878,Thursday,1.3894
1.5882,1.5901,1.5808,Monday,1.5823
1.2249,1.2253,1.2163,Thursday,1.2195
1.584,1.5879,1.5826,Thursday,1.5862
1.5829,1.5883,1.5808,Tuesday,1.5835
1.3112,1.3117,1.3009,Wednesday,1.3074
1.3218,1.3286,1.3217,Monday,1.3262
1.5301,1.533,1.5205,Tuesday,1.5218
1.5631,1.5646,1.545,Friday,1.5535
1.5916,1.6025,1.5903,Wednesday,1.6001
1.3517,1.3528,1.3453,Friday,1.3466
1.5962,1.6015,1.5933,Monday,1.5999
1.834,1.8466,1.8328,Thursday,1.8436
1.589,1.6067,1.5885,Thursday,1.6007
1.2779,1.281,1.2734,Friday,1.2751
1.5263,1.5287,1.5134,Wednesday,1.5235
1.2713,1.276,1.2506,Monday,1.256
1.9192,1.9217,1.9091,Wednesday,1.9193
1.9777,1.9821,1.973,Tuesday,1.974
1.6254,1.626,1.62,Monday,1.6221
1.5569,1.5651,1.5561,Tuesday,1.5635
2.0089,2.0211,2.008,Friday,2.0201
1.3043,1.3185,1.3034,Thursday,1.316
1.8782,1.8834,1.8733,Monday,1.8798
1.5414,1.5437,1.5337,Monday,1.535
1.2215,1.2335,1.2207,Wednesday,1.2268
1.2812,1.2873,1.2768,Wednesday,1.2865
1.2927,1.3014,1.291,Wednesday,1.2991
1.7861,1.7942,1.7821,Tuesday,1.7873
1.3145,1.323,1.3111,Friday,1.3187
1.3148,1.32,1.3055,Tuesday,1.3078
1.3727,1.3834,1.3724,Tuesday,1.3792
2.0032,2.0069,1.9991,Friday,2.0021
1.4357,1.4413,1.4148,Friday,1.4245
1.5476,1.553,1.5407,Wednesday,1.5465
1.4216,1.4227,1.4081,Wednesday,1.4114
1.3314,1.3409,1.33,Tuesday,1.3402
1.2441,1.2443,1.2246,Tuesday,1.2296
1.339,1.3445,1.3387,Monday,1.3439
1.8759,1.879,1.8687,Monday,1.8753
1.6337,1.6345,1.6097,Monday,1.627
1.7651,1.7701,1.7615,Tuesday,1.7643
1.9791,1.9872,1.9748,Tuesday,1.9858
1.5033,1.504,1.4856,Wednesday,1.4878
2.0541,2.0565,2.0451,Monday,2.05
1.6601,1.6695,1.655,Wednesday,1.6629
1.3498,1.3625,1.349,Wednesday,1.3622
2.0197,2.0264,2.0141,Thursday,2.0234
1.4808,1.4871,1.4751,Tuesday,1.4828
1.5524,1.5549,1.5476,Tuesday,1.5515
1.2164,1.2202,1.2133,Monday,1.2188
1.4828,1.4917,1.4568,Thursday,1.4595
1.5981,1.6082,1.5914,Thursday,1.5961
1.3033,1.3121,1.3025,Thursday,1.3078
1.2993,1.2998,1.2974,Monday,1.2981
1.2895,1.2932,1.2859,Tuesday,1.287
1.9289,1.9373,1.9212,Wednesday,1.9361
1.3611,1.3674,1.3583,Monday,1.3594
1.253,1.2596,1.2525,Monday,1.2558
1.3765,1.383,1.3755,Tuesday,1.3765
1.8424,1.8549,1.8334,Thursday,1.8524
1.2956,1.3035,1.2901,Friday,1.2918
1.3256,1.3307,1.324,Wednesday,1.3284
1.6504,1.6516,1.6321,Monday,1.6344
1.691,1.6926,1.6857,Thursday,1.6884
1.6623,1.6745,1.6617,Thursday,1.6637
1.3123,1.3215,1.3122,Monday,1.3204
1.3077,1.3094,1.301,Thursday,1.3067
1.5677,1.5736,1.5643,Thursday,1.5718
1.602,1.6046,1.589,Tuesday,1.5911
1.3263,1.3286,1.317,Friday,1.3203
1.3267,1.3279,1.3135,Thursday,1.3138
1.593,1.5991,1.5876,Thursday,1.5926
1.5441,1.5457,1.5366,Monday,1.542
1.648,1.6531,1.646,Monday,1.65
1.3024,1.3028,1.2987,Wednesday,1.3014
1.9517,1.9539,1.9464,Friday,1.9499
1.3364,1.35,1.3351,Thursday,1.3448
1.2988,1.3009,1.298,Friday,1.2994
1.6095,1.6185,1.6087,Monday,1.611
1.5924,1.6041,1.5893,Wednesday,1.6017
1.5878,1.5897,1.5833,Friday,1.588
1.2218,1.2233,1.217,Thursday,1.2183
1.5823,1.5836,1.5778,Thursday,1.5806
1.3176,1.3191,1.3059,Thursday,1.3071
1.6246,1.6288,1.6101,Wednesday,1.6168
1.5999,1.6299,1.5994,Thursday,1.6263
1.5665,1.5757,1.5613,Tuesday,1.5724
1.8342,1.8409,1.833,Thursday,1.8372
1.596,1.5991,1.5842,Friday,1.588
1.1826,1.1859,1.1802,Wednesday,1.184
1.5988,1.6064,1.5938,Wednesday,1.6014
1.5837,1.5892,1.58,Wednesday,1.5846
1.3491,1.3619,1.3487,Thursday,1.3553
1.2849,1.286,1.2716,Tuesday,1.2734
1.6682,1.6732,1.6638,Wednesday,1.6678
1.9427,1.9444,1.9264,Friday,1.9291
2.0157,2.029,2.0136,Thursday,2.0268
1.3171,1.321,1.3124,Monday,1.3162
1.9261,1.9306,1.9201,Thursday,1.9226
1.8439,1.8487,1.8324,Wednesday,1.834
1.3204,1.3209,1.3094,Monday,1.3141
1.7394,1.7575,1.7368,Tuesday,1.7548
1.411,1.4124,1.4068,Monday,1.4106
1.9797,1.9841,1.9745,Wednesday,1.9813
1.5606,1.5616,1.5483,Monday,1.5501
1.6041,1.6057,1.5995,Thursday,1.6029
1.4983,1.5068,1.484,Thursday,1.4919
1.5444,1.5447,1.5274,Friday,1.5297
1.5531,1.5616,1.4883,Thursday,1.5015
2.0664,2.0695,2.0527,Wednesday,2.0651
1.7406,1.7414,1.7303,Thursday,1.7391
1.5459,1.5467,1.5327,Wednesday,1.537
1.3401,1.3617,1.338,Friday,1.3589
1.9655,1.9786,1.965,Monday,1.9734
1.269,1.2742,1.2667,Thursday,1.2697
1.6005,1.6039,1.5954,Thursday,1.5994
1.6151,1.6158,1.607,Wednesday,1.6131
1.6767,1.6819,1.6695,Monday,1.6714
1.4697,1.4759,1.45,Friday,1.455
1.4014,1.4086,1.3979,Monday,1.4064
1.6202,1.6269,1.6193,Tuesday,1.6251
1.5952,1.5965,1.5756,Tuesday,1.5774
1.3354,1.3433,1.3346,Wednesday,1.3425
1.3541,1.3549,1.3271,Thursday,1.3375
1.6238,1.6261,1.613,Thursday,1.6179
1.3512,1.355,1.3444,Friday,1.3468
1.2793,1.2903,1.2784,Monday,1.2891
1.6079,1.6131,1.598,Wednesday,1.5988
1.9944,1.9966,1.9879,Monday,1.9933
1.4048,1.4111,1.4034,Friday,1.4093
1.2378,1.245,1.2367,Tuesday,1.2425
1.3582,1.3638,1.3553,Thursday,1.3613
1.5542,1.5545,1.5463,Monday,1.5495
1.3018,1.3023,1.2929,Monday,1.2942
1.8115,1.8115,1.7921,Friday,1.7978
2.0232,2.0322,2.0161,Friday,2.0285
1.5679,1.5744,1.5634,Thursday,1.5734
1.775,1.7903,1.7734,Thursday,1.7826
1.5123,1.518,1.5105,Thursday,1.5134
1.3057,1.314,1.2913,Wednesday,1.2931
1.6388,1.6395,1.6334,Thursday,1.6372
1.9819,1.9827,1.9648,Monday,1.9755
1.5892,1.5941,1.5677,Tuesday,1.5705
1.978,1.9848,1.9766,Wednesday,1.9835
1.6846,1.6902,1.6845,Monday,1.6868
1.9631,1.9727,1.9513,Friday,1.9546
1.225,1.2294,1.2193,Friday,1.2288
1.858,1.8636,1.8473,Tuesday,1.8528
1.5453,1.5483,1.5221,Tuesday,1.5251
1.517,1.5207,1.5134,Tuesday,1.5156
1.9795,1.9849,1.9755,Friday,1.9797
1.3512,1.3658,1.3451,Wednesday,1.3503
1.6748,1.6767,1.6699,Wednesday,1.6736
1.515,1.5248,1.5059,Thursday,1.5213
1.7546,1.7772,1.7491,Monday,1.7754
1.2486,1.2506,1.2449,Thursday,1.2464
1.2428,1.2456,1.2342,Friday,1.2348
1.5668,1.5687,1.5496,Thursday,1.5517
1.2491,1.2494,1.2415,Monday,1.2441
1.7362,1.7487,1.7328,Wednesday,1.7407
1.2314,1.2317,1.2106,Monday,1.2134
1.6008,1.6039,1.5956,Monday,1.5977
1.5631,1.5654,1.5493,Wednesday,1.5523
1.3143,1.3201,1.3131,Wednesday,1.3192
1.2934,1.2943,1.2874,Monday,1.2881
1.6095,1.6127,1.6037,Thursday,1.6049
1.2679,1.2744,1.2673,Friday,1.2715
1.6721,1.6739,1.6622,Monday,1.6645
1.6135,1.6242,1.5942,Friday,1.5973
1.6325,1.6347,1.6259,Thursday,1.6318
1.7724,1.773,1.7589,Monday,1.7625
1.5435,1.5497,1.5425,Monday,1.5463
1.8993,1.9061,1.8972,Wednesday,1.904
1.8796,1.8897,1.8722,Wednesday,1.8825
1.2774,1.2814,1.2722,Monday,1.2738
1.6473,1.6532,1.6466,Monday,1.6495
1.5132,1.5179,1.5092,Monday,1.5104
1.5808,1.584,1.5778,Monday,1.5821
1.7779,1.7826,1.7709,Thursday,1.7802
1.5497,1.5534,1.5468,Monday,1.551
1.5373,1.5551,1.5362,Friday,1.5513
1.5654,1.5664,1.5572,Tuesday,1.559
1.8112,1.8177,1.807,Friday,1.8133
1.9849,1.988,1.9811,Friday,1.9817
1.6117,1.6178,1.6079,Thursday,1.6119
1.5084,1.5143,1.5072,Monday,1.5107
1.5467,1.5524,1.5383,Thursday,1.5469
1.2557,1.2906,1.2513,Tuesday,1.2842
1.9695,1.9702,1.965,Monday,1.969
1.6301,1.6333,1.623,Wednesday,1.6255
1.5563,1.5679,1.5537,Monday,1.5652
1.383,1.3862,1.3816,Monday,1.3845
1.4092,1.4151,1.3953,Monday,1.3967
1.9688,1.9722,1.9579,Friday,1.9604
1.5571,1.5595,1.548,Tuesday,1.5563
1.74,1.7569,1.7374,Tuesday,1.7535
1.6341,1.6354,1.6159,Wednesday,1.6232
1.3883,1.3939,1.3881,Tuesday,1.391
1.6007,1.6052,1.5988,Monday,1.6012
1.3583,1.3639,1.3568,Thursday,1.3613
1.2121,1.2169,1.2088,Friday,1.2161
1.2939,1.2961,1.2901,Tuesday,1.2947
1.2853,1.2878,1.2793,Thursday,1.2813
1.4607,1.4671,1.4574,Friday,1.4606
1.292,1.2947,1.2903,Monday,1.293
1.5977,1.6008,1.5964,Tuesday,1.5994
1.2523,1.2546,1.2398,Friday,1.2413
1.3292,1.3398,1.3262,Monday,1.3324
1.9198,1.9215,1.906,Thursday,1.9073
1.6499,1.6624,1.642,Friday,1.6494
1.2567,1.2665,1.2516,Monday,1.2657
1.2378,1.2456,1.2377,Tuesday,1.2426
1.8885,1.8961,1.8829,Tuesday,1.8952
1.7469,1.7471,1.7344,Tuesday,1.7375
1.3829,1.3993,1.3808,Monday,1.3982
1.8937,1.8989,1.8886,Friday,1.8899
1.9587,1.959,1.9575,Monday,1.959
2.0876,2.107,2.086,Wednesday,2.1014
1.3158,1.3165,1.3099,Friday,1.3132
1.2226,1.2239,1.2099,Friday,1.2101
1.2384,1.2425,1.237,Tuesday,1.2392
1.5329,1.5367,1.5278,Thursday,1.5331
1.5582,1.5649,1.5419,Monday,1.5432
1.5183,1.5187,1.5076,Friday,1.5098
1.6718,1.6774,1.6686,Thursday,1.674
1.4942,1.5379,1.492,Monday,1.5301
1.2453,1.2479,1.2382,Monday,1.2439
1.3032,1.3102,1.3028,Wednesday,1.3055
1.6242,1.6267,1.6087,Thursday,1.6118
1.3886,1.3905,1.3798,Tuesday,1.3813
1.467,1.4869,1.4606,Monday,1.4847
1.5962,1.6015,1.5853,Thursday,1.5931
2.0811,2.0872,2.0753,Thursday,2.0776
1.2567,1.2589,1.2509,Wednesday,1.2557
1.4287,1.4394,1.4256,Thursday,1.4329
1.5691,1.5772,1.5684,Monday,1.5761
1.3071,1.3122,1.2985,Friday,1.3036
1.314,1.316,1.3053,Friday,1.3085
1.5227,1.5322,1.5196,Thursday,1.5273
1.8271,1.8496,1.827,Friday,1.8487
1.4718,1.4807,1.4659,Wednesday,1.4723
1.657,1.6594,1.6539,Tuesday,1.6541
2.0412,2.0446,2.0145,Friday,2.0176
2.0652,2.0682,2.0583,Thursday,2.0619
1.539,1.5435,1.5266,Friday,1.5361
1.3655,1.3693,1.3639,Tuesday,1.3659
1.6801,1.6826,1.679,Friday,1.6795
1.327,1.3352,1.3248,Friday,1.3289
1.3769,1.384,1.3765,Thursday,1.3834
1.6245,1.6296,1.6237,Thursday,1.6277
1.9648,1.9735,1.9621,Thursday,1.9667
1.6311,1.6327,1.6262,Friday,1.63
1.2812,1.2867,1.271,Tuesday,1.2733
1.9863,1.9964,1.972,Wednesday,1.9923
1.3768,1.3773,1.3587,Tuesday,1.3609
1.6555,1.6575,1.6526,Wednesday,1.6566
1.2039,1.2148,1.1985,Tuesday,1.2112
1.5669,1.5695,1.5602,Monday,1.5633
1.2465,1.2478,1.2363,Friday,1.2369
1.5657,1.5685,1.5604,Thursday,1.5633
1.7968,1.7978,1.7812,Monday,1.7838
1.4886,1.5068,1.4777,Tuesday,1.4901
1.5225,1.5258,1.5096,Tuesday,1.5103
1.4484,1.4719,1.4472,Monday,1.4673
1.3673,1.3689,1.357,Tuesday,1.3625
1.2614,1.2615,1.1943,Friday,1.2433
1.5314,1.5382,1.5306,Monday,1.5348
1.2314,1.2393,1.2292,Thursday,1.2387
1.5653,1.5685,1.5533,Monday,1.5543
1.5468,1.5493,1.5351,Wednesday,1.5384
1.8244,1.8359,1.819,Thursday,1.8229
1.6177,1.6279,1.6151,Friday,1.626
1.2996,1.3032,1.2903,Monday,1.2936
1.572,1.5729,1.5611,Friday,1.5647
1.2084,1.2101,1.2031,Monday,1.2044
1.2951,1.297,1.2897,Tuesday,1.291
1.3585,1.3637,1.357,Tuesday,1.3627
1.82,1.8273,1.8195,Friday,1.8241
1.42,1.4208,1.4134,Friday,1.4187
1.9896,1.9945,1.9855,Thursday,1.9866
1.2174,1.2246,1.2062,Friday,1.2174
1.5609,1.5678,1.5567,Friday,1.5589
1.8891,1.8972,1.8756,Friday,1.8815
1.2159,1.2175,1.2035,Monday,1.2065
1.6199,1.6223,1.6177,Friday,1.6222
1.8278,1.8336,1.8186,Monday,1.8256
1.2124,1.218,1.2063,Tuesday,1.2165
1.6416,1.6451,1.6395,Monday,1.6429
1.4645,1.4681,1.4563,Monday,1.467
1.2645,1.2679,1.2605,Wednesday,1.2615
1.2671,1.2713,1.2577,Friday,1.2586
1.5433,1.5645,1.542,Friday,1.5557
1.7419,1.7427,1.7289,Wednesday,1.7343
1.3043,1.3103,1.3017,Monday,1.3073
1.566,1.5773,1.5646,Wednesday,1.5672
1.8256,1.8318,1.8239,Monday,1.829
1.3007,1.3083,1.2994,Tuesday,1.3045
1.1808,1.1829,1.1709,Monday,1.1755
1.6148,1.6155,1.6037,Monday,1.605
1.6621,1.6651,1.6588,Friday,1.6644
1.3904,1.3982,1.3896,Thursday,1.3959
1.5167,1.5295,1.5146,Thursday,1.5256
1.2456,1.2477,1.2374,Wednesday,1.2438
1.2472,1.2491,1.2411,Monday,1.2436
1.5179,1.5241,1.5097,Thursday,1.516
1.7347,1.7443,1.7308,Friday,1.7423
1.3054,1.3065,1.2973,Tuesday,1.3024
1.8244,1.8445,1.8128,Friday,1.8421
1.519,1.5219,1.5175,Friday,1.5211
1.9422,1.9507,1.9355,Tuesday,1.945
1.7561,1.7612,1.7512,Friday,1.756
1.8645,1.8767,1.8644,Tuesday,1.8739
1.2958,1.3081,1.2941,Wednesday,1.3077
1.3171,1.3208,1.3134,Thursday,1.3192
1.9536,1.9667,1.9492,Wednesday,1.9634
1.3031,1.3115,1.3011,Monday,1.3041
1.915,1.9242,1.9127,Thursday,1.9233
1.2069,1.2152,1.203,Monday,1.2138
1.9481,1.9502,1.9358,Wednesday,1.9419
1.312,1.3175,1.3055,Friday,1.3078
1.3873,1.3983,1.3701,Thursday,1.3938
1.6709,1.6739,1.6633,Monday,1.6649
1.6242,1.6247,1.618,Monday,1.6221
1.4321,1.4481,1.4274,Wednesday,1.4452
1.9001,1.9027,1.893,Tuesday,1.8941
1.591,1.5932,1.5778,Thursday,1.5781
1.495,1.4984,1.4886,Monday,1.4901
1.2617,1.268,1.2601,Wednesday,1.2621
1.639,1.6397,1.6328,Wednesday,1.6382
1.5906,1.5948,1.578,Tuesday,1.5934
1.1471,1.1496,1.1225,Wednesday,1.1322
1.7576,1.7707,1.7506,Tuesday,1.7585
1.9808,1.9899,1.9769,Monday,1.9877
1.3853,1.3918,1.384,Monday,1.3903
1.2806,1.2921,1.2768,Wednesday,1.287
1.7455,1.7549,1.739,Wednesday,1.7524
1.8116,1.8145,1.8035,Tuesday,1.8094
1.9538,1.9596,1.9463,Thursday,1.9575
1.2517,1.2519,1.2462,Friday,1.2467
1.606,1.6118,1.5971,Thursday,1.6041
1.8186,1.8247,1.8159,Monday,1.8233
1.2982,1.3019,1.2926,Tuesday,1.2935
1.5091,1.5091,1.5001,Monday,1.5024
1.2538,1.2575,1.2498,Thursday,1.2505
1.6369,1.647,1.6259,Friday,1.6423
1.5211,1.5219,1.5024,Friday,1.5047
1.9712,1.9726,1.9518,Friday,1.9551
1.5992,1.6037,1.5955,Tuesday,1.6002
1.7703,1.7843,1.7674,Tuesday,1.7829
1.6302,1.6507,1.6211,Tuesday,1.6395
1.5199,1.5239,1.5152,Tuesday,1.5215
1.5931,1.6048,1.5876,Tuesday,1.591
1.8466,1.8502,1.8315,Wednesday,1.8492
1.3884,1.3926,1.3874,Wednesday,1.3906
1.1274,1.1364,1.121,Thursday,1.1254
1.5665,1.5772,1.566,Monday,1.5726
1.9815,1.9946,1.9762,Thursday,1.989
1.2234,1.2272,1.2145,Thursday,1.2159
1.7454,1.7597,1.74,Thursday,1.7554
1.8243,1.8271,1.8142,Wednesday,1.825
1.6884,1.6892,1.6817,Friday,1.6818
1.437,1.4397,1.4188,Tuesday,1.4216
1.6168,1.6206,1.6156,Thursday,1.618
1.3555,1.3565,1.3399,Wednesday,1.3404
1.3082,1.3158,1.3064,Wednesday,1.3144
1.2491,1.2596,1.2411,Tuesday,1.258
1.5494,1.5723,1.5469,Thursday,1.5683
1.6221,1.6233,1.6083,Monday,1.6115
1.1944,1.2048,1.1938,Friday,1.2044
1.4477,1.457,1.4441,Friday,1.4503
1.3282,1.3292,1.3191,Tuesday,1.3223
1.6147,1.6153,1.6084,Thursday,1.6111
1.3898,1.3906,1.3807,Tuesday,1.3893
1.2395,1.244,1.2356,Tuesday,1.2368
1.6308,1.6343,1.6272,Thursday,1.632
1.5532,1.5652,1.5444,Wednesday,1.563
2.0024,2.0061,2.0004,Wednesday,2.0013
1.3055,1.3082,1.3016,Thursday,1.3031
1.6159,1.6243,1.6136,Wednesday,1.6199
1.4147,1.4176,1.411,Wednesday,1.4117
1.59,1.6095,1.5833,Wednesday,1.6075
1.4591,1.4696,1.4589,Monday,1.4667
1.2083,1.2147,1.1991,Thursday,1.2037
1.5565,1.5624,1.5483,Thursday,1.5515
1.6117,1.6129,1.6016,Wednesday,1.604
1.9388,1.9457,1.9307,Monday,1.9376
1.2905,1.2962,1.2862,Friday,1.2913
1.8181,1.8289,1.8087,Thursday,1.827
2.0593,2.0652,2.0585,Tuesday,2.0625
1.6039,1.6132,1.5969,Friday,1.611
1.2423,1.243,1.2155,Thursday,1.2178
1.5278,1.5391,1.5259,Friday,1.5366
1.2579,1.268,1.2542,Wednesday,1.2658
1.5761,1.5816,1.5723,Wednesday,1.5799
1.2168,1.2195,1.2133,Thursday,1.2152
1.4433,1.4548,1.4423,Monday,1.4535
1.2626,1.2688,1.2551,Tuesday,1.2567
1.7387,1.7474,1.7332,Wednesday,1.7432
1.973,1.9763,1.9552,Wednesday,1.9584
1.5563,1.5614,1.5484,Monday,1.5598
1.3629,1.3719,1.3622,Wednesday,1.3652
1.7826,1.7885,1.7742,Wednesday,1.7789
1.5872,1.5973,1.5799,Monday,1.5966
1.6456,1.6586,1.6433,Thursday,1.6491
1.2753,1.2806,1.275,Friday,1.2777
1.4802,1.4973,1.4799,Wednesday,1.4956
1.6076,1.6236,1.605,Thursday,1.616
1.3234,1.3258,1.3146,Friday,1.3151
1.742,1.7497,1.7337,Monday,1.7368
1.3044,1.3086,1.2976,Wednesday,1.3043
1.4537,1.4709,1.4468,Tuesday,1.4672
1.6002,1.6014,1.5916,Monday,1.5985
1.8802,1.8831,1.866,Wednesday,1.8811
1.5337,1.5524,1.5296,Tuesday,1.5473
1.516,1.5204,1.5046,Friday,1.5063
1.4348,1.4355,1.4228,Wednesday,1.4243
1.3887,1.3938,1.3844,Wednesday,1.3933
1.8243,1.8256,1.8191,Monday,1.8229
1.5112,1.5352,1.5075,Tuesday,1.5268
1.8728,1.8768,1.8674,Tuesday,1.8723
1.7515,1.7564,1.7451,Monday,1.7478
1.357,1.3642,1.3552,Tuesday,1.3625
1.2886,1.292,1.2796,Thursday,1.2821
1.5503,1.5528,1.5367,Friday,1.5425
1.9683,1.9893,1.9653,Monday,1.9764
1.3271,1.3277,1.3054,Friday,1.3067
1.5527,1.5552,1.5391,Thursday,1.5408
1.5814,1.5936,1.5766,Wednesday,1.5928
1.5076,1.5081,1.4894,Wednesday,1.4941
1.3114,1.3187,1.3073,Tuesday,1.3161
1.2948,1.2988,1.2925,Wednesday,1.2929
1.8414,1.845,1.8249,Monday,1.8415
1.8121,1.8161,1.8071,Tuesday,1.8128
1.6373,1.6466,1.6286,Wednesday,1.6381
1.5109,1.5132,1.5025,Tuesday,1.5034
1.5413,1.5572,1.5398,Friday,1.5533
1.3012,1.3015,1.2951,Thursday,1.2975
1.5329,1.5351,1.5238,Monday,1.5264
1.5503,1.5526,1.5464,Friday,1.5502
1.6448,1.659,1.6352,Wednesday,1.6538
1.552,1.5602,1.5471,Monday,1.5568
1.2461,1.2524,1.2453,Thursday,1.2482
1.2065,1.2106,1.1957,Tuesday,1.2089
1.7731,1.7747,1.761,Thursday,1.7641
1.6315,1.6425,1.6306,Wednesday,1.6398
1.2842,1.286,1.2768,Wednesday,1.2786
1.2221,1.2275,1.2207,Thursday,1.2257
2.0175,2.0182,2.0044,Thursday,2.013
1.3879,1.3912,1.3842,Wednesday,1.3904
1.6166,1.6177,1.6087,Friday,1.6128
1.2549,1.2615,1.2545,Wednesday,1.2573
1.3796,1.3806,1.374,Tuesday,1.3787
1.223,1.2323,1.22,Friday,1.2259
1.842,1.8473,1.8363,Tuesday,1.8442
1.2185,1.2204,1.2162,Monday,1.2188
1.8413,1.8479,1.8412,Tuesday,1.844
1.3822,1.3833,1.3774,Thursday,1.3792
1.2764,1.2878,1.2656,Wednesday,1.2818
1.4678,1.4827,1.4378,Friday,1.4548
1.5231,1.5239,1.5139,Friday,1.5196
1.3582,1.3619,1.3463,Monday,1.3512
1.5761,1.5804,1.5629,Tuesday,1.5658
1.5131,1.5245,1.5031,Thursday,1.5229
1.307,1.3171,1.3056,Tuesday,1.3146
1.5942,1.5955,1.5804,Friday,1.5941
1.6802,1.6855,1.6778,Monday,1.6807
1.7476,1.7515,1.7402,Tuesday,1.7444
1.6128,1.6161,1.5963,Monday,1.608
1.8796,1.8832,1.8631,Friday,1.8701
1.2151,1.2242,1.2119,Monday,1.2147
1.6067,1.6078,1.5978,Monday,1.6059
1.556,1.562,1.5545,Wednesday,1.5575
1.6166,1.6276,1.6113,Thursday,1.6134
1.8626,1.8689,1.8615,Monday,1.8678
1.8831,1.8879,1.8716,Monday,1.8721
1.3182,1.3225,1.3158,Friday,1.3188
1.3498,1.3521,1.3491,Monday,1.3514
1.5108,1.5142,1.5062,Friday,1.5126
1.4979,1.5009,1.4863,Thursday,1.4905
1.6109,1.6129,1.6063,Tuesday,1.6119
1.2709,1.2759,1.2703,Tuesday,1.2747
1.6068,1.6399,1.5782,Monday,1.5827
1.527,1.5322,1.524,Thursday,1.5318
1.3685,1.3698,1.347,Thursday,1.3495
1.3028,1.3054,1.2992,Tuesday,1.3001
1.8754,1.8758,1.8545,Monday,1.8586
1.9672,1.9739,1.9604,Tuesday,1.9616
1.9148,1.9335,1.9118,Wednesday,1.9177
1.2141,1.2148,1.2021,Friday,1.2034
1.2268,1.234,1.2208,Wednesday,1.2232
1.2535,1.2558,1.2485,Thursday,1.2495
1.2932,1.2973,1.2925,Friday,1.2935
1.3007,1.3068,1.2963,Monday,1.3059
1.4052,1.4157,1.3985,Tuesday,1.405
1.7503,1.7565,1.7482,Thursday,1.7523
1.5578,1.5649,1.5544,Wednesday,1.5618
1.8798,1.8937,1.8789,Thursday,1.8926
1.2912,1.2949,1.2894,Monday,1.2939
1.4329,1.4409,1.4246,Friday,1.4405
1.9742,1.9774,1.9717,Wednesday,1.9761
1.2121,1.2139,1.2045,Friday,1.2058
1.8938,1.8959,1.8882,Tuesday,1.8923
1.336,1.3394,1.3357,Monday,1.3372
1.439,1.4548,1.4388,Tuesday,1.4406
1.5895,1.5931,1.5887,Tuesday,1.5905
1.4717,1.4838,1.4642,Thursday,1.4812
1.2838,1.2863,1.2802,Friday,1.2823
1.558,1.5629,1.5448,Tuesday,1.5481
1.9102,1.9121,1.8952,Tuesday,1.8956
1.2905,1.2943,1.2871,Monday,1.2929
1.4133,1.4283,1.4118,Monday,1.4256
1.649,1.6533,1.6356,Wednesday,1.6358
1.2781,1.2785,1.2684,Tuesday,1.2743
1.9723,1.9783,1.9655,Monday,1.9726
1.2914,1.2991,1.2898,Monday,1.2974
1.6382,1.6402,1.6301,Thursday,1.6333
1.4001,1.4263,1.3995,Wednesday,1.424
1.3192,1.325,1.3169,Wednesday,1.3228
1.5907,1.6155,1.5893,Wednesday,1.6135
1.6031,1.6038,1.5994,Monday,1.6026
1.5099,1.5109,1.5026,Friday,1.5033
1.1234,1.1315,1.1058,Friday,1.1296
1.5318,1.5468,1.5306,Friday,1.5425
1.6607,1.6614,1.6467,Tuesday,1.6469
1.4156,1.4191,1.411,Monday,1.4178
1.6866,1.6875,1.6812,Friday,1.683
1.5789,1.5836,1.5752,Tuesday,1.5817
1.3829,1.3852,1.381,Friday,1.3829
1.6288,1.6297,1.5267,Friday,1.5922
1.5889,1.5919,1.5731,Thursday,1.5757
1.6374,1.6383,1.6166,Wednesday,1.6177
1.3161,1.3214,1.3129,Wednesday,1.3172
1.2988,1.303,1.2723,Thursday,1.2762
